epoch,Training Loss,Valid. Loss,Learning Rate,Weight Decay,Drop out Rate,Pearson,Pearson Some,Kappa,Kappa Some,Pearson (Anger),Pearson some (Anger),Kappa (Anger),Kappa some (Anger),Pearson (Fear),Pearson some (Fear),Kappa (Fear),Kappa some (Fear),Pearson (Joy),Pearson some (Joy),Kappa (Joy),Kappa some (Joy),Pearson (Sadness),Pearson some (Sadness),Kappa (Sadness),Kappa some (Sadness),Training Time,Validation Time
3,0.7665849920000001,1.3120920459999998,2.9999999999999997e-05,0.9,0.2,0.438156531,0.328953342,0.420028134,0.277981412,0.502044512,0.245230463,0.49448466,0.216970827,0.32319940199999997,0.21858313199999999,0.291708619,0.188360935,0.441657255,0.464871961,0.415926051,0.368613304,0.485724954,0.387127811,0.47799320700000003,0.337980581,00:03:56,00:04:17
4,0.558356925,1.7336405259999998,2.9999999999999997e-05,0.9,0.2,0.437562195,0.338471665,0.41283274,0.30765466,0.519397259,0.31555529,0.487024516,0.301803497,0.306363724,0.151444935,0.262712115,0.143070045,0.427027162,0.479985855,0.417657868,0.40399176700000006,0.497460634,0.40690058100000004,0.48393646,0.38175333,00:03:56,00:04:18
5,0.415585682,1.875817457,2.9999999999999997e-05,0.9,0.2,0.43269348,0.335133297,0.40552742299999994,0.305480651,0.496847087,0.331474067,0.46748833799999995,0.310505668,0.326406374,0.155181289,0.27249846699999997,0.145195455,0.43202063399999996,0.468610105,0.422544153,0.41217232600000003,0.475499825,0.385267725,0.459578735,0.354049155,00:03:56,00:04:17
1,1.245902547,1.235771827,2.9999999999999997e-05,0.95,0.2,0.342185429,0.29320556,0.32187681,0.218856784,0.424679956,0.20688272600000002,0.413719405,0.16789832100000002,0.321957855,0.342336153,0.294559833,0.268976692,0.14988447800000002,0.285309644,0.120349421,0.16238824599999999,0.472219427,0.338293719,0.458878578,0.276163877,00:03:54,00:04:16
2,1.004270642,1.331278502,2.9999999999999997e-05,0.95,0.2,0.39658666,0.35781234,0.36808251299999994,0.300470241,0.444800983,0.266050711,0.41917435200000003,0.238459308,0.30960929800000003,0.23492737,0.266859438,0.20164730100000003,0.413351089,0.540908081,0.38406686100000004,0.427660975,0.418585269,0.389363201,0.402229402,0.334113382,00:03:54,00:04:16
3,0.7579132820000001,1.442955421,2.9999999999999997e-05,0.95,0.2,0.408345315,0.302490233,0.384998865,0.259762494,0.477853719,0.23544274899999998,0.45564532,0.22138321100000002,0.31537904,0.16806023399999998,0.275880725,0.153579887,0.40579627100000004,0.475386775,0.38100320200000004,0.368960645,0.43435223100000003,0.331071176,0.427466213,0.295126232,00:03:54,00:04:16
4,0.5461971379999999,1.7987198309999999,2.9999999999999997e-05,0.95,0.2,0.445240895,0.33167412,0.40995188,0.29270316399999996,0.513299296,0.29467202800000003,0.48069959100000004,0.281521125,0.373029655,0.23617600800000002,0.30825722899999997,0.222025565,0.39427156799999996,0.454878392,0.368646431,0.34734614399999997,0.50036306,0.340970051,0.482204267,0.319919821,00:03:54,00:04:16
5,0.41252232899999997,1.9707080959999999,2.9999999999999997e-05,0.95,0.2,0.437594909,0.380842478,0.40694317799999996,0.333761384,0.470096223,0.316557401,0.442117427,0.285027381,0.33961636100000003,0.266511652,0.284191569,0.242864647,0.506030167,0.57807005,0.484567366,0.483922663,0.434636882,0.362230809,0.416896352,0.323230845,00:03:54,00:04:16
1,1.23067287,1.280736672,5e-05,0.8,0.2,0.374119054,0.294344203,0.34789323899999997,0.22701863,0.429485275,0.18071441800000002,0.41341144399999996,0.15335644199999998,0.296802465,0.311792564,0.267287523,0.25203252,0.295448834,0.38397037,0.24959926699999999,0.245516612,0.474739641,0.30089946,0.46127472,0.257168944,00:03:55,00:04:16
2,0.972152992,1.26681564,5e-05,0.8,0.2,0.40700231200000003,0.323015333,0.38593154399999996,0.24541669600000002,0.45263598299999996,0.211484769,0.448702602,0.172258135,0.301947093,0.292741015,0.286158666,0.228105362,0.421164315,0.469517546,0.360389743,0.314410746,0.452261856,0.318318,0.448475165,0.26689254,00:03:54,00:04:16
3,0.7259574320000001,1.449115677,5e-05,0.8,0.2,0.410494485,0.320967269,0.39144817,0.28284418699999997,0.391272578,0.167325045,0.37890561100000003,0.14799989300000002,0.311607015,0.245690247,0.271757586,0.21536744800000002,0.49256095200000005,0.540898789,0.47927313,0.469067712,0.44653739600000003,0.32995499699999997,0.435856353,0.298941695,00:03:54,00:04:16
4,0.519736956,1.751919746,5e-05,0.8,0.2,0.438765588,0.33892849399999997,0.41430716,0.28948737,0.42847865700000004,0.22354347100000002,0.415896431,0.199333315,0.337089866,0.240336995,0.299882771,0.22178760000000003,0.482842184,0.522134058,0.44459490799999996,0.395283635,0.506651645,0.369699454,0.49685452799999996,0.341544929,00:03:54,00:04:16
5,0.393825695,1.9227782230000001,5e-05,0.8,0.2,0.393158226,0.274122739,0.36881523200000005,0.250882561,0.381276144,0.101996646,0.36119783200000005,0.09564105099999999,0.322007905,0.211715545,0.27028721899999997,0.202798708,0.423841688,0.43094072899999997,0.41507216399999997,0.371641547,0.44550716799999995,0.35183803700000005,0.428703716,0.33344893800000003,00:03:54,00:04:16
1,1.225716069,1.328710074,5e-05,0.9,0.2,0.362678017,0.29884536899999997,0.318288336,0.259342609,0.38262179,0.181637645,0.336626431,0.16232544599999998,0.25666042899999997,0.238229804,0.202296647,0.20470725,0.34602567700000003,0.39387341299999995,0.311526433,0.32843103100000004,0.465404174,0.381640615,0.422703835,0.341906709,00:03:55,00:04:16
2,0.99062623,1.2962393970000001,5e-05,0.9,0.2,0.40569527299999997,0.33831440399999996,0.38515571299999996,0.27156207600000004,0.490584016,0.262012708,0.478194753,0.230971061,0.24969197199999998,0.258601355,0.22895513899999997,0.207912338,0.37050510600000003,0.48115002,0.329836402,0.335016368,0.511999999,0.35149353299999997,0.503636559,0.312348535,00:03:55,00:04:16
3,0.716100128,1.3608166080000001,5e-05,0.9,0.2,0.436198077,0.344026654,0.416266762,0.296641424,0.464989803,0.28061489300000003,0.450470896,0.256413583,0.295547365,0.22989347100000002,0.267818993,0.20610989899999999,0.545255893,0.539000337,0.511157489,0.429315147,0.43899924799999995,0.326597915,0.435619669,0.29472706600000004,00:03:54,00:04:16
4,0.516711853,1.885803907,5e-05,0.9,0.2,0.405678886,0.32233662,0.337186269,0.297985128,0.427872784,0.265367618,0.344571499,0.248113045,0.305019039,0.194298962,0.21211471,0.178741956,0.435919926,0.468601795,0.40555383700000003,0.428418652,0.453903796,0.361078104,0.386505029,0.33666686100000004,00:03:54,00:04:16
5,0.403256709,1.9253892330000002,5e-05,0.9,0.2,0.43145074,0.33768015100000004,0.411900504,0.291476341,0.461152876,0.28038403300000003,0.446818049,0.256781305,0.31991503600000004,0.244732945,0.28799846100000004,0.22077922100000003,0.461577611,0.502306561,0.434764552,0.39312954200000005,0.483157437,0.323297065,0.478020954,0.295215296,00:03:54,00:04:16
1,1.232391101,1.216546122,5e-05,0.95,0.2,0.336153351,0.273892077,0.322385558,0.206467631,0.481798952,0.312899881,0.475351983,0.261242761,0.209202671,0.10669783599999999,0.20083927899999998,0.078040837,0.277599678,0.352455433,0.242799341,0.238287005,0.376012102,0.323515158,0.37055163,0.248299923,00:03:55,00:04:16
2,0.9557370829999999,1.27695587,5e-05,0.95,0.2,0.397982392,0.305164305,0.384089808,0.231263465,0.384284305,0.161907685,0.38357866,0.12032903,0.297829703,0.219156662,0.290755041,0.16843328,0.44094865,0.45932700200000004,0.395904094,0.333566978,0.468866909,0.380265872,0.46612143899999997,0.302724571,00:03:54,00:04:16
3,0.67321281,1.5584596080000002,5e-05,0.95,0.2,0.408632761,0.32817965600000004,0.379211535,0.280470756,0.527576987,0.309291146,0.496177255,0.284821968,0.320235297,0.204326111,0.27641369,0.184369082,0.262256165,0.405800355,0.242720982,0.292767165,0.524462595,0.39330101,0.501534214,0.359924808,00:03:54,00:04:16
4,0.46696563,1.714058529,5e-05,0.95,0.2,0.405726873,0.32252617100000003,0.370537228,0.292049153,0.472353432,0.337588691,0.435474243,0.320384878,0.318164334,0.168464812,0.25409918600000003,0.159040959,0.39545420600000003,0.490835626,0.38556900200000005,0.408991489,0.436935522,0.293215554,0.407006482,0.279779285,00:03:54,00:04:16
5,0.34252149299999995,1.916628394,5e-05,0.95,0.2,0.416838195,0.31457424300000003,0.401503909,0.270518855,0.445106416,0.261264775,0.435903637,0.227493229,0.303939271,0.126183866,0.276444968,0.114454029,0.434523029,0.48365976899999996,0.416173549,0.387168646,0.483784063,0.387188564,0.477493483,0.352959515,00:03:54,00:04:16
1,1.27802961,1.24298162,2e-05,0.8,0.3,0.312269548,0.27769652300000003,0.29062684899999996,0.20676330399999998,0.35971881299999997,0.265223233,0.346971084,0.19834339199999998,0.216761715,0.13012795,0.19403657300000002,0.097050115,0.254774485,0.33061228800000003,0.22311230699999998,0.22498987,0.41782317700000005,0.384822622,0.39838743299999996,0.306669841,00:03:54,00:04:16
2,1.046558455,1.270811203,2e-05,0.8,0.3,0.41993193799999995,0.326069355,0.38826150200000004,0.264591487,0.49512841399999996,0.30621064600000003,0.472723743,0.26679208,0.343174071,0.207110607,0.296715949,0.179182156,0.34324580200000004,0.436354071,0.304247783,0.302349601,0.49817946700000004,0.354602095,0.479358533,0.310042111,00:03:54,00:04:16
3,0.8385697990000001,1.389776432,2e-05,0.8,0.3,0.430286774,0.316561041,0.408369814,0.26118685,0.49366688799999997,0.324164104,0.484119714,0.279582852,0.323291178,0.14662439900000002,0.289322035,0.12842873,0.417672875,0.45718152,0.38252974700000003,0.3423536,0.48651615600000003,0.33827414200000006,0.47750776,0.29438221800000003,00:03:54,00:04:16
4,0.6498771329999999,1.630824024,2e-05,0.8,0.3,0.444548644,0.346515795,0.40859038700000005,0.31696031399999997,0.473819392,0.307605968,0.43450471799999996,0.284866469,0.339548774,0.200573578,0.273548965,0.18614718600000002,0.520483302,0.538270812,0.510393286,0.481107912,0.444343108,0.339612824,0.415914579,0.31571968699999997,00:03:54,00:04:16
5,0.492899511,1.731728245,2e-05,0.8,0.3,0.44820837,0.328419749,0.42467967700000003,0.28939403199999997,0.5084088210000001,0.30422554399999996,0.492426329,0.281645667,0.374657855,0.21611746399999998,0.32740374,0.202546523,0.415302758,0.43216173700000005,0.39220960299999996,0.34093951200000006,0.494464045,0.361174249,0.486679034,0.332444426,00:03:54,00:04:16
1,1.287257123,1.274349065,2e-05,0.9,0.3,0.33259896,0.27030744,0.298032027,0.207309603,0.41798952799999994,0.311107048,0.38837636,0.24715353199999998,0.281311462,0.183011906,0.229873078,0.145080729,0.154098925,0.243087076,0.130507654,0.15312314300000002,0.476995923,0.344023729,0.443371015,0.283881006,00:03:55,00:04:16
2,1.067794249,1.195533368,2e-05,0.9,0.3,0.423141596,0.336370564,0.399642195,0.240393579,0.51504078,0.265055151,0.511318877,0.207556154,0.300064088,0.243884665,0.291174239,0.177877068,0.388783269,0.45662611200000003,0.317896477,0.284250145,0.488678249,0.379916329,0.47817918600000003,0.291890951,00:03:55,00:04:16
3,0.8518687709999999,1.307019213,2e-05,0.9,0.3,0.430461401,0.35855839799999994,0.411453299,0.29703147399999996,0.46023737299999995,0.275133483,0.45312485,0.237599776,0.32766680600000003,0.23731506100000002,0.29958185800000003,0.20689655199999998,0.5084977620000001,0.518753957,0.47112823200000004,0.406079019,0.42544366200000006,0.403031089,0.421978254,0.33755055,00:03:54,00:04:16
4,0.642924486,1.4705700119999998,2e-05,0.9,0.3,0.469415774,0.357915525,0.452464637,0.30795506300000003,0.556399702,0.33581697200000005,0.5479967570000001,0.30742857100000004,0.33317035,0.17780566399999997,0.304972987,0.162790698,0.506143734,0.518250309,0.47608466299999996,0.412871486,0.48194931,0.39978915600000003,0.48080413899999996,0.34872949799999997,00:03:54,00:04:16
5,0.480830582,2.118112385,2e-05,0.9,0.3,0.41396152700000005,0.336746709,0.35902231100000004,0.313155757,0.432070953,0.242721137,0.369039181,0.22872848199999998,0.297323926,0.19972350100000003,0.22056611899999998,0.18703292300000002,0.463032789,0.537012626,0.437570034,0.495106231,0.46341844,0.367529572,0.40891390899999996,0.34175539200000005,00:03:54,00:04:16
1,1.273601574,1.25661505,2e-05,0.95,0.3,0.308034894,0.252776555,0.279609175,0.194410424,0.397278291,0.236061033,0.365621559,0.19267646100000002,0.21171492100000003,0.117238732,0.18085779100000002,0.090961164,0.13059042099999998,0.292158566,0.114174126,0.189233772,0.49255594,0.365647888,0.457783225,0.30477029899999997,00:03:54,00:04:16
2,1.102442446,1.352120503,2e-05,0.95,0.3,0.36205058799999995,0.29848679100000003,0.318596207,0.25091772,0.406680879,0.21497447,0.362675984,0.192,0.34083907799999996,0.276316665,0.267248806,0.240549298,0.217108257,0.34329117299999995,0.198809077,0.250452252,0.483574138,0.359364856,0.44565096200000004,0.320669331,00:03:54,00:04:16
3,0.918337127,1.4406194509999999,2e-05,0.95,0.3,0.36433143799999995,0.286341875,0.322910698,0.236507518,0.44416604,0.281511847,0.404602739,0.253105631,0.33864513399999996,0.20248628300000002,0.266887748,0.177401488,0.214212359,0.34603308200000005,0.189399448,0.23255814,0.46030222,0.31533629,0.43075285700000004,0.282964813,00:03:55,00:04:16
4,0.744278697,1.461332311,2e-05,0.95,0.3,0.430394289,0.34043978399999997,0.411923449,0.27232475300000003,0.5265888479999999,0.307395776,0.521139998,0.261523022,0.37164162700000003,0.26151641600000003,0.346908845,0.224759805,0.32951588600000004,0.42655185700000003,0.29022998,0.290675313,0.49383079399999996,0.366295086,0.489414974,0.312340874,00:03:55,00:04:16
5,0.6037473729999999,1.75800139,2e-05,0.95,0.3,0.41606172,0.330079995,0.377137951,0.28662607,0.478589128,0.295828849,0.44441395200000006,0.269723852,0.375177406,0.266886481,0.301080505,0.243503544,0.339013579,0.426446867,0.320194478,0.332881176,0.471466768,0.33115778100000004,0.442862871,0.300395708,00:03:54,00:04:16
1,1.24981701,1.215964302,2.9999999999999997e-05,0.8,0.3,0.369347616,0.319754696,0.351960466,0.222463677,0.42453918700000004,0.23569266600000002,0.420202675,0.16943571,0.223921885,0.181210922,0.220033127,0.119421258,0.32814569,0.453594682,0.27840050899999996,0.28902131600000003,0.500783701,0.408520513,0.48920555299999996,0.31197642600000003,00:03:54,00:04:16
2,1.012309321,1.19210944,2.9999999999999997e-05,0.8,0.3,0.46376112799999997,0.36695067600000003,0.44603323799999994,0.300971775,0.550705224,0.319327273,0.5467453,0.285644461,0.35761439799999994,0.27075029899999997,0.338752155,0.228804087,0.409442515,0.460009369,0.36308214,0.32376302100000004,0.537282375,0.417715764,0.5355533579999999,0.36567553,00:03:54,00:04:16
3,0.7520196640000001,1.3771635880000002,2.9999999999999997e-05,0.8,0.3,0.44967234,0.362940359,0.43068324799999996,0.280720597,0.518313592,0.29290202,0.516741644,0.24297165,0.312478458,0.235595627,0.300637148,0.185102525,0.476967666,0.5106198470000001,0.41745487600000003,0.358468911,0.490929644,0.41264394,0.487899322,0.336339304,00:03:54,00:04:16
4,0.534383675,1.843827963,2.9999999999999997e-05,0.8,0.3,0.427393439,0.343710962,0.395214605,0.310901528,0.47732017600000004,0.304091059,0.440924875,0.28713404,0.299834156,0.18914848,0.246830799,0.178407503,0.42095400899999996,0.512483503,0.409008666,0.428783442,0.511465415,0.36912080700000005,0.484094079,0.349281127,00:03:54,00:04:16
5,0.399077729,2.096547386,2.9999999999999997e-05,0.8,0.3,0.46468003399999996,0.35252108600000004,0.42904154299999997,0.318677526,0.472300314,0.31741577,0.437242729,0.297423743,0.340298196,0.187018413,0.280880623,0.17553087899999997,0.503572482,0.530679073,0.486285405,0.44698825,0.542549145,0.37497108799999995,0.511757415,0.354767234,00:03:54,00:04:16
1,1.244512743,1.33955729,2.9999999999999997e-05,0.9,0.3,0.34568106200000004,0.295179108,0.305011019,0.25889265100000003,0.373948803,0.21896483,0.33112001,0.2001071,0.22666018899999998,0.183384436,0.17769947,0.159769592,0.404984106,0.449717277,0.37324846799999994,0.381736691,0.37713114799999997,0.328649889,0.337976126,0.293957222,00:03:54,00:04:16
2,1.005818887,1.322823772,2.9999999999999997e-05,0.9,0.3,0.449309974,0.347574884,0.41114377700000004,0.287421618,0.495568089,0.313173183,0.468800838,0.27600368399999997,0.35121584899999997,0.216809812,0.29232968800000003,0.18893448899999998,0.40801834200000003,0.484961146,0.367386128,0.351745381,0.5424376160000001,0.375355395,0.516058453,0.333002921,00:03:54,00:04:16
3,0.775269584,1.5224783240000002,2.9999999999999997e-05,0.9,0.3,0.38847294299999996,0.31710924,0.364643192,0.273508933,0.40435166,0.23425506899999998,0.386177738,0.207143043,0.280676251,0.165828845,0.240054008,0.147034798,0.39482002299999996,0.477622971,0.37604177299999997,0.39144571200000006,0.47404383899999997,0.39073007600000004,0.45629924899999996,0.348412179,00:03:54,00:04:16
4,0.552075134,1.6270522840000001,2.9999999999999997e-05,0.9,0.3,0.45621543700000006,0.357144491,0.428086129,0.320545757,0.519909744,0.361458117,0.49725120899999997,0.34524187,0.37294319200000003,0.20595659300000002,0.32024606699999997,0.19954802300000002,0.40837453700000004,0.483336554,0.385345438,0.37411978,0.523634275,0.3778267,0.5095018,0.363273355,00:03:54,00:04:16
5,0.41206099999999996,1.892642907,2.9999999999999997e-05,0.9,0.3,0.424467689,0.29046441300000003,0.39526826600000003,0.25753747,0.46700455,0.198823945,0.43973382200000005,0.19038076199999998,0.36274015200000004,0.151562685,0.306120799,0.146634081,0.385943661,0.474845125,0.36846689899999996,0.375636541,0.482182395,0.33662589600000004,0.46675154399999996,0.317498497,00:03:54,00:04:16
1,1.2382962929999999,1.272333809,2.9999999999999997e-05,0.95,0.3,0.38595394299999997,0.346122159,0.36130481799999997,0.28287540699999997,0.41200649100000003,0.2764197,0.400347103,0.221422051,0.259781284,0.23880208600000002,0.228487115,0.18995878600000002,0.461657321,0.49832470100000004,0.422284992,0.41051540200000003,0.410370677,0.37094215,0.39410006200000003,0.30960539,00:03:54,00:04:16
2,0.996576597,1.2332588009999998,2.9999999999999997e-05,0.95,0.3,0.42060014799999995,0.316466173,0.39679950700000005,0.221317975,0.46876275700000003,0.21539598699999998,0.464111129,0.15792473099999998,0.278365145,0.194408639,0.277348477,0.134587554,0.419421955,0.45241908,0.33886775700000005,0.281028406,0.515850735,0.403640987,0.506870665,0.31173121,00:03:54,00:04:16
3,0.765983434,1.342245795,2.9999999999999997e-05,0.95,0.3,0.450783605,0.358708752,0.438754184,0.29399625,0.46250235799999995,0.242234437,0.461932068,0.19712289,0.331472594,0.21429377600000002,0.31336732,0.179990576,0.559208601,0.568871881,0.531504532,0.466974655,0.449950865,0.40943491299999996,0.44821281799999996,0.331896879,00:03:54,00:04:16
4,0.576107434,1.666437325,2.9999999999999997e-05,0.95,0.3,0.446022025,0.31872066,0.41575247200000004,0.29952774600000004,0.472060497,0.251352287,0.43851965200000004,0.243012738,0.32771666,0.175832433,0.269902678,0.16826207199999998,0.516927901,0.53425163,0.508405553,0.484470119,0.46738304399999997,0.313446289,0.44618200700000005,0.302366053,00:03:54,00:04:15
5,0.422994304,2.035136466,2.9999999999999997e-05,0.95,0.3,0.45983928799999996,0.33892019100000004,0.416695434,0.31200479600000003,0.505851743,0.28169890000000003,0.45879950399999997,0.272123503,0.339756569,0.214501675,0.267069877,0.2027164,0.5037371270000001,0.500383527,0.486091719,0.43004920399999996,0.49001171299999996,0.35909666,0.454820636,0.34313007700000003,00:03:54,00:04:16
1,1.279528115,1.328171292,5e-05,0.8,0.3,0.260432782,0.258885667,0.24300347100000003,0.197346834,0.291329671,0.229058745,0.277486871,0.169326704,0.124405269,0.11953531699999999,0.11072321,0.084337349,0.2489236,0.35933430899999996,0.228376154,0.273321221,0.377072588,0.327614298,0.35542765,0.262402062,00:03:54,00:04:16
2,1.031058808,1.40410069,5e-05,0.8,0.3,0.351386485,0.306193655,0.314731853,0.272463315,0.33170722399999997,0.15370912,0.297989514,0.137983882,0.258846356,0.29803832199999997,0.20493302600000002,0.260930017,0.39808057700000005,0.44535732100000003,0.37294940600000004,0.393899314,0.416911782,0.327669859,0.383055465,0.297040049,00:03:54,00:04:16
3,0.7698330840000001,1.432626424,5e-05,0.8,0.3,0.417740196,0.332014712,0.400144531,0.294565466,0.444308683,0.225975323,0.428535648,0.20934089600000003,0.311888646,0.244665313,0.279650939,0.22306616,0.49723802,0.511858218,0.48179245,0.431891439,0.417525434,0.34555999299999995,0.41059908700000003,0.313963368,00:03:54,00:04:16
4,0.529448254,1.701046372,5e-05,0.8,0.3,0.39822140100000003,0.362411555,0.38171064600000004,0.284313851,0.412396882,0.26626139,0.40818405,0.213072178,0.31939346,0.293822603,0.299288868,0.237319095,0.44030945200000005,0.507811806,0.40272266,0.37849596,0.420785811,0.381750419,0.416647005,0.308368171,00:03:55,00:04:16
5,0.396443816,1.865198291,5e-05,0.8,0.3,0.399669961,0.311130179,0.364995284,0.294510809,0.448364435,0.257291924,0.406079656,0.249786906,0.287661143,0.150011232,0.230036209,0.14727691099999998,0.368788,0.46163959299999996,0.36794829,0.408507425,0.493866268,0.375577967,0.455916981,0.37247199200000003,00:03:55,00:04:16
1,1.236416867,1.23127432,5e-05,0.9,0.3,0.336665579,0.28562894,0.318903514,0.21656106100000003,0.37158726,0.16356581,0.36462036200000003,0.131159954,0.24085443899999998,0.186029273,0.22074693,0.145003183,0.238985588,0.394975663,0.206772537,0.25554933,0.495235029,0.397945015,0.483474229,0.334531777,00:03:54,00:04:16
2,0.997889705,1.47934017,5e-05,0.9,0.3,0.381338661,0.313475581,0.34098385700000006,0.273321932,0.473443018,0.247190515,0.42275214899999997,0.22608746300000002,0.267019008,0.21445414100000001,0.21563656399999998,0.191332788,0.34702658200000003,0.45323766600000004,0.325549221,0.369768903,0.43786603399999996,0.33902000200000004,0.399997492,0.306098573,00:03:55,00:04:16
3,0.732497718,1.505696396,5e-05,0.9,0.3,0.363765386,0.287513687,0.34630699299999995,0.253462435,0.452036801,0.231280271,0.43417647299999995,0.21411656199999998,0.25421361800000003,0.189418123,0.22305085300000002,0.16681041900000002,0.290081831,0.39112163200000005,0.28219908,0.320679797,0.458729294,0.33823472,0.445801565,0.312242964,00:03:55,00:04:16
4,0.548610137,1.6844236469999998,5e-05,0.9,0.3,0.39184620700000006,0.314941696,0.366061531,0.271408599,0.442560916,0.21055328,0.42009082299999995,0.196516878,0.295068782,0.237767134,0.252589338,0.210252238,0.34655309799999995,0.44503489700000004,0.326383562,0.342996349,0.483202033,0.36641147399999996,0.46518240000000005,0.335868929,00:03:54,00:04:16
5,0.399852724,1.899767363,5e-05,0.9,0.3,0.37699914799999995,0.296756741,0.360868006,0.232045177,0.441332226,0.196721526,0.43657839200000004,0.16802277300000001,0.287920677,0.229448905,0.268381713,0.187637969,0.328394568,0.429258645,0.290260062,0.292078444,0.450349121,0.331597886,0.44825185700000003,0.280441523,00:03:54,00:04:16
1,1.232020333,1.212382287,5e-05,0.95,0.3,0.389932426,0.315671975,0.369245263,0.227648641,0.498245476,0.282652699,0.492468478,0.22129362600000002,0.345012586,0.303079687,0.327256836,0.230320353,0.194713451,0.325305187,0.145726154,0.16996708300000002,0.521758189,0.351650326,0.511529584,0.289013502,00:03:54,00:04:16
2,0.9650868140000001,1.272727676,5e-05,0.95,0.3,0.449200035,0.30219560300000003,0.425239071,0.24608568600000003,0.44535237899999996,0.186075904,0.44007335799999997,0.162082855,0.339390139,0.152860465,0.312297898,0.134844668,0.493390579,0.507151853,0.435880496,0.362752773,0.518667045,0.362694189,0.5127045339999999,0.324662446,00:03:54,00:04:16
3,0.6819280040000001,1.413109937,5e-05,0.95,0.3,0.456985497,0.345259224,0.438407612,0.284157716,0.493188681,0.278853366,0.487774405,0.238090573,0.33387540600000004,0.22203473699999998,0.30802603,0.19200259,0.5336215910000001,0.534007762,0.493540486,0.41431562200000005,0.467256309,0.34614103,0.46428952799999995,0.292222081,00:03:54,00:04:16
4,0.488519793,1.783247766,5e-05,0.95,0.3,0.410637719,0.279044672,0.374067453,0.236888839,0.44275131700000003,0.204034327,0.413842571,0.192933475,0.334810163,0.134281894,0.279510665,0.127472976,0.370132395,0.43342552100000004,0.328494761,0.301796185,0.49485700200000005,0.34443694399999997,0.474421814,0.32535272,00:03:54,00:04:16
5,0.355609574,2.08086259,5e-05,0.95,0.3,0.416704185,0.34437553600000004,0.382279031,0.30477284600000004,0.404162284,0.230094713,0.373382162,0.20845962699999998,0.311883978,0.281046218,0.249887688,0.251022746,0.511581776,0.532963325,0.49467290700000005,0.459006763,0.43918870200000004,0.33339788800000003,0.411173368,0.300602247,00:03:54,00:04:16
